time,action,path
1783995331.721,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000624.png
1783995331.793,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000625.png
1783995331.865,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000626.png
1783995331.935,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000627.png
1783995332.007,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000628.png
1783995332.078,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000629.png
1783995332.150,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000630.png
1783995332.222,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000631.png
1783995332.289,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000632.png
1783995332.358,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000633.png
1783995332.430,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000634.png
1783995332.572,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000635.png
1783995332.639,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000636.png
1783995332.711,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000637.png
1783995332.782,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000638.png
1783995332.854,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000639.png
1783995332.926,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000640.png
1783995332.998,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000641.png
1783995333.069,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000642.png
1783995333.141,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000643.png
1783995333.213,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000644.png
1783995333.284,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000645.png
1783995333.356,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000646.png
1783995333.428,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000647.png
1783995333.499,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000648.png
1783995333.571,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000649.png
1783995334.072,NONE,screen_collector/screens/browser/NONE/20260713-221315_000650.png
1783995334.435,NONE,screen_collector/screens/browser/NONE/20260713-221315_000651.png
1783995334.926,NONE,screen_collector/screens/browser/NONE/20260713-221315_000652.png
1783995335.067,NONE,screen_collector/screens/browser/NONE/20260713-221315_000653.png
1783995335.418,NONE,screen_collector/screens/browser/NONE/20260713-221315_000654.png
1783995335.556,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000655.png
1783995335.628,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000656.png
1783995335.695,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000657.png
1783995335.763,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000658.png
1783995335.833,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000659.png
1783995335.905,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000660.png
1783995335.991,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000661.png
1783995336.062,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000662.png
1783995336.844,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000663.png
1783995336.911,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000664.png
1783995336.982,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000665.png
1783995337.051,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000666.png
1783995337.123,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000667.png
1783995337.191,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000668.png
1783995337.259,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000669.png
1783995337.331,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000670.png
1783995337.403,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000671.png
1783995337.905,NONE,screen_collector/screens/browser/NONE/20260713-221315_000672.png
1783995337.976,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000673.png
1783995338.046,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000674.png
1783995338.118,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000675.png
1783995338.189,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000676.png
1783995338.258,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000677.png
1783995338.329,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000678.png
1783995338.401,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000679.png
1783995338.472,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000680.png
1783995339.046,NONE,screen_collector/screens/browser/NONE/20260713-221315_000681.png
1783995339.327,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000682.png
1783995339.396,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000683.png
1783995339.463,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000684.png
1783995339.534,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000685.png
1783995339.606,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000686.png
1783995339.673,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000687.png
1783995339.742,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000688.png
1783995339.814,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000689.png
1783995339.886,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000690.png
1783995339.957,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000691.png
1783995340.029,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000692.png
1783995340.101,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000693.png
1783995340.172,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000694.png
1783995340.244,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000695.png
1783995340.316,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000696.png
1783995340.387,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000697.png
1783995340.818,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000698.png
1783995340.889,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000699.png
1783995340.957,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000700.png
1783995341.025,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000701.png
1783995341.095,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000702.png
1783995341.166,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000703.png
1783995341.236,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000704.png
1783995341.308,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000705.png
1783995341.666,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000706.png
1783995341.738,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000707.png
1783995341.809,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000708.png
1783995341.880,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000709.png
1783995341.951,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000710.png
1783995342.021,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000711.png
1783995342.093,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000712.png
1783995342.165,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000713.png
1783995342.666,NONE,screen_collector/screens/browser/NONE/20260713-221315_000714.png
1783995343.242,NONE,screen_collector/screens/browser/NONE/20260713-221315_000715.png
1783995343.311,NONE,screen_collector/screens/browser/NONE/20260713-221315_000716.png
1783995343.591,NONE,screen_collector/screens/browser/NONE/20260713-221315_000717.png
1783995343.661,NONE,screen_collector/screens/browser/NONE/20260713-221315_000718.png
1783995344.080,NONE,screen_collector/screens/browser/NONE/20260713-221315_000719.png
1783995344.232,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000720.png
1783995344.304,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000721.png
1783995344.373,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000722.png
1783995344.441,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000723.png
1783995344.509,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000724.png
1783995344.581,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000725.png
1783995344.652,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000726.png
1783995344.723,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000727.png
1783995344.952,NONE,screen_collector/screens/browser/NONE/20260713-221315_000728.png
1783995345.164,NONE,screen_collector/screens/browser/NONE/20260713-221315_000729.png
1783995345.230,NONE,screen_collector/screens/browser/NONE/20260713-221315_000730.png
1783995345.655,NONE,screen_collector/screens/browser/NONE/20260713-221315_000731.png
1783995345.866,NONE,screen_collector/screens/browser/NONE/20260713-221315_000732.png
1783995347.123,NONE,screen_collector/screens/browser/NONE/20260713-221315_000733.png
1783995347.334,NONE,screen_collector/screens/browser/NONE/20260713-221315_000734.png
1783995347.818,UP,screen_collector/screens/browser/UP/20260713-221315_000735.png
1783995347.888,UP,screen_collector/screens/browser/UP/20260713-221315_000736.png
1783995347.955,UP,screen_collector/screens/browser/UP/20260713-221315_000737.png
1783995348.025,UP,screen_collector/screens/browser/UP/20260713-221315_000738.png
1783995348.096,UP,screen_collector/screens/browser/UP/20260713-221315_000739.png
1783995348.166,UP,screen_collector/screens/browser/UP/20260713-221315_000740.png
1783995348.234,UP,screen_collector/screens/browser/UP/20260713-221315_000741.png
1783995348.306,UP,screen_collector/screens/browser/UP/20260713-221315_000742.png
1783995348.377,UP,screen_collector/screens/browser/UP/20260713-221315_000743.png
1783995348.735,NONE,screen_collector/screens/browser/NONE/20260713-221315_000744.png
1783995348.879,NONE,screen_collector/screens/browser/NONE/20260713-221315_000745.png
1783995349.231,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000746.png
1783995349.300,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000747.png
1783995349.372,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000748.png
1783995349.439,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000749.png
1783995349.506,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000750.png
1783995349.573,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000751.png
1783995349.643,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000752.png
1783995349.715,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000753.png
1783995349.787,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000754.png
1783995349.858,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000755.png
1783995349.930,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000756.png
1783995350.002,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000757.png
1783995350.073,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000758.png
1783995350.145,NONE,screen_collector/screens/browser/NONE/20260713-221315_000759.png
1783995350.288,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000760.png
1783995350.360,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000761.png
1783995350.431,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000762.png
1783995350.503,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000763.png
1783995350.574,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000764.png
1783995350.646,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000765.png
1783995350.718,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000766.png
1783995350.789,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000767.png
1783995350.933,NONE,screen_collector/screens/browser/NONE/20260713-221315_000768.png
1783995352.343,NONE,screen_collector/screens/browser/NONE/20260713-221315_000769.png
1783995352.833,NONE,screen_collector/screens/browser/NONE/20260713-221315_000770.png
1783995353.109,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000771.png
1783995353.178,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000772.png
1783995353.248,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000773.png
1783995353.328,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000774.png
1783995353.398,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000775.png
1783995353.465,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000776.png
1783995353.533,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000777.png
1783995353.605,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000778.png
1783995353.677,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000779.png
1783995353.748,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000780.png
1783995353.820,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000781.png
1783995353.892,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000782.png
1783995353.963,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000783.png
1783995354.035,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000784.png
1783995354.107,NONE,screen_collector/screens/browser/NONE/20260713-221315_000785.png
1783995354.748,NONE,screen_collector/screens/browser/NONE/20260713-221315_000786.png
1783995355.092,NONE,screen_collector/screens/browser/NONE/20260713-221315_000787.png
1783995355.658,NONE,screen_collector/screens/browser/NONE/20260713-221315_000788.png
1783995355.937,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000789.png
1783995356.005,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000790.png
1783995356.075,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000791.png
1783995356.146,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000792.png
1783995356.218,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000793.png
1783995356.288,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000794.png
1783995356.358,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000795.png
1783995356.430,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000796.png
1783995356.645,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000797.png
1783995356.716,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000798.png
1783995356.788,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000799.png
1783995356.860,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000800.png
1783995356.930,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000801.png
1783995357.002,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000802.png
1783995357.071,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000803.png
1783995357.143,UP,screen_collector/screens/browser/UP/20260713-221315_000804.png
1783995357.214,UP,screen_collector/screens/browser/UP/20260713-221315_000805.png
1783995357.286,UP,screen_collector/screens/browser/UP/20260713-221315_000806.png
1783995357.358,UP,screen_collector/screens/browser/UP/20260713-221315_000807.png
1783995357.430,UP,screen_collector/screens/browser/UP/20260713-221315_000808.png
1783995357.501,UP,screen_collector/screens/browser/UP/20260713-221315_000809.png
1783995357.573,UP,screen_collector/screens/browser/UP/20260713-221315_000810.png
1783995357.788,NONE,screen_collector/screens/browser/NONE/20260713-221315_000811.png
1783995358.286,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000812.png
1783995358.357,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000813.png
1783995358.425,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000814.png
1783995358.496,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000815.png
1783995358.566,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000816.png
1783995358.634,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000817.png
1783995358.704,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000818.png
1783995358.776,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000819.png
1783995358.847,UP,screen_collector/screens/browser/UP/20260713-221315_000820.png
1783995358.919,UP,screen_collector/screens/browser/UP/20260713-221315_000821.png
1783995358.991,UP,screen_collector/screens/browser/UP/20260713-221315_000822.png
1783995359.062,UP,screen_collector/screens/browser/UP/20260713-221315_000823.png
1783995359.134,UP,screen_collector/screens/browser/UP/20260713-221315_000824.png
1783995359.206,UP,screen_collector/screens/browser/UP/20260713-221315_000825.png
1783995359.277,UP,screen_collector/screens/browser/UP/20260713-221315_000826.png
1783995359.349,UP,screen_collector/screens/browser/UP/20260713-221315_000827.png
1783995359.989,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000828.png
1783995360.059,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000829.png
1783995360.130,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000830.png
1783995360.197,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000831.png
1783995360.269,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000832.png
1783995360.340,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000833.png
1783995360.410,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000834.png
1783995360.482,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000835.png
1783995360.912,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000836.png
1783995360.983,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000837.png
1783995361.051,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000838.png
1783995361.125,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000839.png
1783995361.193,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000840.png
1783995361.265,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000841.png
1783995361.332,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000842.png
1783995361.404,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000843.png
1783995361.476,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000844.png
1783995361.547,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000845.png
1783995361.619,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000846.png
1783995361.691,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000847.png
1783995361.763,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000848.png
1783995361.834,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000849.png
1783995361.906,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000850.png
1783995361.978,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000851.png
1783995362.408,NONE,screen_collector/screens/browser/NONE/20260713-221315_000852.png
1783995362.479,NONE,screen_collector/screens/browser/NONE/20260713-221315_000853.png
1783995362.689,UP,screen_collector/screens/browser/UP/20260713-221315_000854.png
1783995362.759,UP,screen_collector/screens/browser/UP/20260713-221315_000855.png
1783995362.829,UP,screen_collector/screens/browser/UP/20260713-221315_000856.png
1783995362.900,UP,screen_collector/screens/browser/UP/20260713-221315_000857.png
1783995362.972,UP,screen_collector/screens/browser/UP/20260713-221315_000858.png
1783995363.043,UP,screen_collector/screens/browser/UP/20260713-221315_000859.png
1783995363.112,UP,screen_collector/screens/browser/UP/20260713-221315_000860.png
1783995363.184,UP,screen_collector/screens/browser/UP/20260713-221315_000861.png
1783995363.255,NONE,screen_collector/screens/browser/NONE/20260713-221315_000862.png
1783995363.614,UP,screen_collector/screens/browser/UP/20260713-221315_000863.png
1783995363.685,UP,screen_collector/screens/browser/UP/20260713-221315_000864.png
1783995363.757,UP,screen_collector/screens/browser/UP/20260713-221315_000865.png
1783995363.825,UP,screen_collector/screens/browser/UP/20260713-221315_000866.png
1783995363.893,UP,screen_collector/screens/browser/UP/20260713-221315_000867.png
1783995363.964,UP,screen_collector/screens/browser/UP/20260713-221315_000868.png
1783995364.032,UP,screen_collector/screens/browser/UP/20260713-221315_000869.png
1783995364.104,UP,screen_collector/screens/browser/UP/20260713-221315_000870.png
1783995364.247,NONE,screen_collector/screens/browser/NONE/20260713-221315_000871.png
1783995364.813,NONE,screen_collector/screens/browser/NONE/20260713-221315_000872.png
1783995365.301,NONE,screen_collector/screens/browser/NONE/20260713-221315_000873.png
1783995365.647,NONE,screen_collector/screens/browser/NONE/20260713-221315_000874.png
1783995365.788,NONE,screen_collector/screens/browser/NONE/20260713-221315_000875.png
1783995365.998,NONE,screen_collector/screens/browser/NONE/20260713-221315_000876.png
1783995366.067,NONE,screen_collector/screens/browser/NONE/20260713-221315_000877.png
1783995366.208,NONE,screen_collector/screens/browser/NONE/20260713-221315_000878.png
1783995366.565,NONE,screen_collector/screens/browser/NONE/20260713-221315_000879.png
1783995366.706,NONE,screen_collector/screens/browser/NONE/20260713-221315_000880.png
1783995366.916,NONE,screen_collector/screens/browser/NONE/20260713-221315_000881.png
1783995366.985,UP,screen_collector/screens/browser/UP/20260713-221315_000882.png
1783995367.057,UP,screen_collector/screens/browser/UP/20260713-221315_000883.png
1783995367.126,UP,screen_collector/screens/browser/UP/20260713-221315_000884.png
1783995367.197,UP,screen_collector/screens/browser/UP/20260713-221315_000885.png
1783995367.264,UP,screen_collector/screens/browser/UP/20260713-221315_000886.png
1783995367.332,UP,screen_collector/screens/browser/UP/20260713-221315_000887.png
1783995367.403,UP,screen_collector/screens/browser/UP/20260713-221315_000888.png
1783995367.471,UP,screen_collector/screens/browser/UP/20260713-221315_000889.png
1783995367.543,UP,screen_collector/screens/browser/UP/20260713-221315_000890.png
1783995367.754,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000891.png
1783995367.826,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000892.png
1783995367.898,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000893.png
1783995367.964,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000894.png
1783995368.036,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000895.png
1783995368.108,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000896.png
1783995368.178,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000897.png
1783995368.250,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000898.png
1783995368.320,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000899.png
1783995368.389,NONE,screen_collector/screens/browser/NONE/20260713-221315_000900.png
1783995368.531,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000901.png
1783995368.603,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000902.png
1783995368.675,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000903.png
1783995368.746,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000904.png
1783995368.818,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000905.png
1783995368.890,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000906.png
1783995368.961,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000907.png
1783995369.033,UP,screen_collector/screens/browser/UP/20260713-221315_000908.png
1783995369.105,UP,screen_collector/screens/browser/UP/20260713-221315_000909.png
1783995369.176,UP,screen_collector/screens/browser/UP/20260713-221315_000910.png
1783995369.248,UP,screen_collector/screens/browser/UP/20260713-221315_000911.png
1783995369.320,UP,screen_collector/screens/browser/UP/20260713-221315_000912.png
1783995369.392,UP,screen_collector/screens/browser/UP/20260713-221315_000913.png
1783995369.463,NONE,screen_collector/screens/browser/NONE/20260713-221315_000914.png
1783995369.607,NONE,screen_collector/screens/browser/NONE/20260713-221315_000915.png
1783995370.108,NONE,screen_collector/screens/browser/NONE/20260713-221315_000916.png
1783995370.177,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000917.png
1783995370.245,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000918.png
1783995370.316,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000919.png
1783995370.388,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000920.png
1783995370.456,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000921.png
1783995370.526,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000922.png
1783995370.598,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000923.png
1783995370.669,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000924.png
1783995370.813,NONE,screen_collector/screens/browser/NONE/20260713-221315_000925.png
1783995371.171,NONE,screen_collector/screens/browser/NONE/20260713-221315_000926.png
1783995371.382,NONE,screen_collector/screens/browser/NONE/20260713-221315_000927.png
1783995372.712,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000928.png
1783995372.784,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000929.png
1783995372.856,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000930.png
1783995372.925,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000931.png
1783995372.997,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000932.png
1783995373.069,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000933.png
1783995373.139,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000934.png
1783995373.211,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000935.png
1783995373.280,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000936.png
1783995373.351,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000937.png
1783995373.423,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000938.png
1783995373.495,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000939.png
1783995373.566,LEFT,screen_collector/screens/browser/LEFT/20260713-221315_000940.png
1783995374.276,NONE,screen_collector/screens/browser/NONE/20260713-221315_000941.png
1783995374.347,NONE,screen_collector/screens/browser/NONE/20260713-221315_000942.png
1783995374.419,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000943.png
1783995374.490,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000944.png
1783995374.560,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000945.png
1783995374.627,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000946.png
1783995374.696,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000947.png
1783995374.768,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000948.png
1783995374.839,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000949.png
1783995374.908,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000950.png
1783995374.980,RIGHT,screen_collector/screens/browser/RIGHT/20260713-221315_000951.png
1783995375.403,NONE,screen_collector/screens/browser/NONE/20260713-221315_000952.png
1783995375.618,NONE,screen_collector/screens/browser/NONE/20260713-221315_000953.png
1783995376.673,NONE,screen_collector/screens/browser/NONE/20260713-221315_000954.png
1783995377.089,NONE,screen_collector/screens/browser/NONE/20260713-221315_000955.png
1783995377.721,NONE,screen_collector/screens/browser/NONE/20260713-221315_000956.png
1783995378.072,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000957.png
1783995378.142,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000958.png
1783995378.213,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000959.png
1783995378.284,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000960.png
1783995378.356,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000961.png
1783995378.426,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000962.png
1783995378.495,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000963.png
1783995378.566,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000964.png
1783995378.637,DOWN,screen_collector/screens/browser/DOWN/20260713-221315_000965.png
1783995378.709,NONE,screen_collector/screens/browser/NONE/20260713-221315_000966.png
1783995378.924,NONE,screen_collector/screens/browser/NONE/20260713-221315_000967.png
